3809	5
3817	5
3829	5
3831	4
3864	4
3876	5
3878	5
3888	4
3902	5
3931	5
3943	4
3964	1
3969	4
3994	5
4007	3
4017	4
4036	3
4049	4
4057	3
4068	4
4082	3
4089	3
4096	4
4107	3
4111	3
4125	5
4129	4
4138	5
4152	3
4155	3
4171	5
4178	3
4188	4
4193	4
4203	4
4206	3
4210	3
4213	5
4218	5
4222	5
4231	5
4238	4
4243	5
4250	4
4254	3
4260	3
4268	3
4275	3
4279	3
4286	5
4299	3
4301	5
4306	4
4319	4
4333	4
4343	3
4361	5
4377	5
4385	5
4390	5
4393	4
4398	3
4403	4
4418	3
4430	4
4435	5
4453	4
4466	4
4482	5
4486	5
4492	5
4497	5
4509	5
4531	4
4541	4
4545	4
4555	3
4560	5
4566	5
4571	5
4579	5
4583	4
4593	4
4606	4
4624	3
4635	4
4652	5
4665	5
4673	5
4681	5
4699	5
4708	3
4733	5
4737	5
4741	5
4759	3
4781	5
4793	4
4799	3
4826	5
4857	5
4883	3
4892	3
4905	3
4913	4
4926	5
4941	5
4951	3
4956	5
4981	5
5013	5
5018	5
5031	5
5046	4
5077	4
5097	5
5106	1
5110	3
5113	5
5121	4
5142	5
5170	4
5180	5
5185	5
5192	4
5199	5
5205	3
5213	5
5217	3
5220	5
5227	3
5232	5
5244	4
5256	3
5265	4
5268	3
5294	3
5309	4
5330	3
5336	3
5339	3
5345	3
5356	3
5362	3
5370	5
5389	3
5392	3
5397	3
5415	5
5437	4
5441	4
5458	2
5476	4
5497	3
5506	3
5512	4
5540	4
5572	4
5592	3
5603	5
5613	3
5618	4
5625	5
5632	4
5648	4
5657	3
5664	5
5668	4
5680	4
5685	5
5691	5
5722	4
5760	5
5767	4
5772	5
5784	3
5789	3
5797	4
5843	3
5859	5
5863	3
5872	3
5891	5
5895	5
5903	5
5915	5
5932	5
5936	3
5952	5
5958	5
5967	5
5976	3
5988	4
5991	5
5996	5
6001	4
6003	3
6005	4
6018	3
6029	4
6032	5
6037	4
6048	4
6058	3
6064	4
6077	5
6089	5
6092	3
6102	5
6108	4
6115	5
6126	5
6134	3
6139	5
6170	4
6178	4
6200	5
6219	3
6232	4
6237	4
6247	4
6264	5
6275	5
6292	3
6302	5
6307	4
6317	5
6326	3
6337	5
6342	4
6364	4
6368	3
6377	5
6393	4
6425	5
6436	4
6449	4
6465	4
6471	5
6475	3
6480	4
6541	3
6580	3
6582	3
6595	3
6603	3
6616	3
6629	4
6632	4
6645	4
6652	4
6677	4
6680	4
6694	4
6701	3
6723	4
6740	3
6758	3
6777	3
6785	3
6790	3
6795	3
6806	3
6814	3
6848	3
6859	3
6868	4
6899	5
6949	3
6955	5
6978	3
6991	3
6998	3
7005	5
7025	5
7037	4
7050	3
7072	3
7096	3
7125	4
7143	3
7188	5
7193	5
7229	5
7248	5
7264	5
7293	4
7365	4
7373	4
7380	4
7406	4
7520	4
7545	5
7551	3
7553	5
7635	5
7699	4
7714	5
7739	4
7760	4
7783	3
7787	4
7796	5
7829	4
7857	4
7883	5
7904	4
7922	5
7935	5
7944	5
7972	4
7984	5
8000	4
8007	5
8015	3
8042	5
8052	5
8059	4
8092	4
8107	3
8110	5
8130	5
8159	5
8163	3
8185	5
8188	4
8202	3
8209	4
8222	4
8233	4
8243	3
8261	5
8284	4
8320	5
8326	5
8337	3
8372	4
8410	5
8449	5
8461	4
8505	5
8512	5
8520	4
8533	4
8545	5
8565	4
8594	4
8612	3
8629	3
8631	5
8641	3
8654	5
8662	5
8666	3
8669	4
8695	4
8710	3
8720	3
8727	4
8732	4
8739	3
8749	4
8761	3
8770	4
8787	3
8791	4
8824	4
8827	4
8858	3
8866	3
8873	3
8878	5
8888	3
8896	4
8905	5
8912	5
8932	5
8938	4
8976	3
8981	4
8999	5
9008	3
9013	4
9019	5
9025	4
9037	4
9053	5
9097	5
9131	4
9152	5
9157	4
9165	3
9189	5
9194	5
9211	4
9224	3
9227	5
9245	3
9249	3
9255	4
9259	4
9274	1
9308	4
9338	4
9343	3
9351	4
9373	5
9399	3
9419	3
9426	4
9470	3
9484	5
9504	4
9521	3
9524	3
9547	4
9563	5
9581	4
9607	4
9612	4
9643	5
9649	5
9657	3
9661	3
9666	5
9685	3
9694	5
9702	5
9741	3
9747	5
9751	3
9756	5
9762	5
9782	5
9823	3
9829	3
9833	5
9842	3
9847	5
9858	5
9867	5
9873	5
9880	4
9888	5
9891	4
9906	5
9914	5
9921	5
9930	5
9938	5
9945	4
9960	5
9969	5
9978	5
9981	4
9987	5
9999	5
10024	3
10041	3
10046	4
10067	4
10090	5
10105	3
10116	5
10118	5
10142	5
10168	5
10223	4
10235	3
10238	5
10249	5
10256	5
10265	5
10286	5
10289	5
10292	5
10304	5
10316	5
10321	5
10325	4
10339	4
10360	5
10378	5
10381	5
10394	5
10420	5
10424	3
10428	5
10432	4
10445	5
10450	5
10471	5
10478	5
10486	3
10492	4
10514	4
10525	3
10543	4
10562	4
10577	4
10595	5
10605	3
10659	5
10683	4
10705	5
10730	5
10773	5
10790	5
10803	5
10817	3
10845	3
10871	3
10888	5
10906	4
10924	3
10928	3
10946	5
10951	4
10966	3
10980	5
11069	5
11119	3
11154	5
11161	5
11218	5
11267	3
11276	3
11307	5
11318	4
11338	4
11346	3
11353	5
11358	3
11371	3
11377	5
11380	5
11389	3
11407	3
11411	3
11416	5
11422	5
11441	3
11453	4
11470	5
11472	3
11479	5
11492	3
11500	4
11514	4
11526	5
11533	4
11547	5
11553	3
11567	3
11576	5
11582	3
11605	5
11611	5
11638	5
11650	5
11664	5
11678	5
11689	3
11703	3
11712	4
11757	5
11765	5
11785	5
11793	5
11797	5
11808	5
11821	3
11826	5
11834	5
11837	3
11857	5
11872	5
11888	4
11909	5
11942	4
11954	5
11969	3
11971	4
11986	5
11990	5
12002	3
12009	3
12015	4
12030	5
12036	3
12047	5
12071	5
12114	5
12146	3
12150	5
12160	5
12181	5
12209	3
12224	5
12244	1
12260	5
12273	3
12298	3
12301	5
12312	4
12355	4
12366	5
12374	3
12402	5
12426	5
12428	4
12431	5
12448	3
12454	5
12469	5
12480	4
12491	5
12501	5
12512	5
12522	5
12537	5
12555	5
12563	3
12568	5
12594	5
12639	5
12668	5
12671	4
12703	5
12708	4
12743	5
12760	5
12790	3
12803	5
12817	5
12861	5
12878	4
12891	5
12904	5
12915	5
12951	5
12982	5
12989	5
12997	5
13004	5
13017	3
13045	5
13064	5
13066	5
13086	5
13098	5
13111	5
13126	5
13136	3
13138	3
13140	5
13172	5
13188	5
13196	5
13212	5
13225	3
13228	3
13231	5
13234	5
13238	3
13243	1
13250	4
13263	5
13281	3
13329	5
13341	5
13348	5
13355	5
13364	4
13369	4
13378	5
13391	4
13419	5
13422	5
13433	1
13437	3
13442	5
13444	3
13476	5
13478	4
13487	5
13498	5
13505	2
13513	3
13517	2
13526	3
13534	3
13536	5
13544	3
13553	3
13572	4
13600	5
13604	5
13629	5
13656	3
13658	5
13671	3
13678	5
13682	3
13684	5
13695	2
13723	3
13725	5
13740	3
13744	3
13765	5
13781	3
13785	2
13790	5
13799	3
13802	5
13825	5
13847	5
13882	5
13900	4
13906	5
13909	5
13921	5
13925	3
13930	5
13936	5
13942	3
13963	3
13967	4
14040	5
14055	3
14070	3
14079	6
14081	6
14084	5
14107	3
14124	3
14139	5
14162	5
14173	3
14203	5
14240	5
14245	3
14258	3
14297	3
14309	3
14322	4
14335	4
14353	4
14374	6
14377	6
14384	3
14389	3
14398	5
14408	5
14416	5
14420	3
14429	5
14436	3
14442	3
14447	5
14463	5
14472	5
14489	5
14498	5
14523	5
14529	5
14550	3
14571	5
14592	3
14597	3
14604	5
14609	5
14620	3
14622	5
14649	3
14659	4
14667	5
14682	1
14685	5
14690	4
14708	5
14733	2
14735	5
14767	5
14773	5
14818	5
14830	5
14864	5
14875	5
14893	5
14907	5
14920	5
14929	5
14934	1
14940	5
14950	5
14957	5
14963	5
14967	5
14999	5
15002	3
15015	3
15021	5
15025	4
15046	4
15056	3
15089	3
15115	5
15129	3
15137	3
15148	3
15160	1
15166	5
15182	5
15198	3
15201	4
15222	5
15261	5
15272	5
15282	5
15319	3
15328	5
15351	3
15384	5
15406	5
15417	5
15434	3
15448	3
15454	5
15459	5
15461	5
15500	3
15508	5
15537	4
15556	5
15571	5
15600	4
15604	5
15609	4
15621	3
15628	4
15644	5
15674	4
15689	5
15717	4
15740	2
15747	3
15766	5
15779	3
15785	5
15820	5
15836	2
15884	4
15887	4
15899	3
15903	3
15927	3
15933	3
15945	3
15949	3
15953	3
15998	3
16037	3
16046	3
16073	3
16084	5
16089	5
16098	5
16114	5
16120	3
16126	5
16135	3
16149	5
16158	5
16163	5
16172	5
16186	3
16199	3
16202	3
16211	3
16233	3
16292	3
16338	3
16340	5
16344	5
16351	5
16363	5
16378	4
16386	3
16405	5
16417	3
16429	5
16437	3
16439	3
16442	5
16450	5
16457	5
16460	5
16476	1
16492	4
16525	5
16534	3
16543	5
16550	5
16567	3
16597	3
16620	5
16624	5
16627	5
16639	3
16655	5
16665	3
16670	4
16678	3
16699	5
16703	5
16726	5
16732	5
16740	1
16753	5
16777	5
16783	5
16794	4
16881	5
16901	4
16928	3
16960	3
16966	5
16971	5
16981	2
16999	3
17026	4
17038	3
17043	3
17073	5
17077	2
17092	5
17097	5
17101	3
17103	3
17117	4
17127	5
17132	5
17165	3
17177	3
17196	5
17250	4
17261	5
17268	5
17283	5
17314	5
17336	4
17341	3
17379	4
17385	3
17393	5
17403	3
17407	5
17409	5
17415	5
17418	5
17429	3
17450	3
17453	3
17466	3
17486	3
17502	3
17508	5
17514	5
17524	4
17529	4
17546	5
17550	3
17570	5
17574	4
17582	5
17584	5
17588	3
17596	5
17603	3
17610	5
17618	3
17632	5
17645	5
17660	3
17662	4
17667	3
17686	4
17697	3
17702	3
17709	3
17711	3
17729	5
17734	3
17760	4
17772	3
17799	3
17808	5
17821	3
17829	5
17831	3
17841	5
17856	4
17869	4
17906	4
17912	5
17923	3
17929	5
17936	3
17944	3
17947	3
17954	3
17958	3
17962	5
17973	3
17981	3
17984	3
17987	5
18005	3
18009	3
18017	4
18021	3
18037	4
18059	5
18064	3
18121	5
18126	3
18151	5
18160	3
18169	5
18172	5
18185	5
18201	3
18233	4
18239	4
18248	5
18266	4
18272	3
18294	5
18309	3
18328	1
18333	4
18352	3
18364	5
18376	4
18386	3
18400	3
18413	5
18422	4
18448	5
18452	3
18475	5
18484	5
18502	3
18512	3
18519	4
18537	3
18544	3
18551	4
18566	3
18571	3
18596	5
18611	3
18617	5
18619	5
18637	5
18658	5
18667	3
18669	5
18677	5
18685	5
18691	3
18697	4
18707	3
18718	4
18728	3
18735	5
18746	4
18781	5
18798	3
18814	5
18817	3
18846	5
18854	4
18861	3
18873	3
18886	3
18891	5
18911	3
18915	3
18917	3
18922	3
18925	3
18933	3
18941	5
18957	3
18961	3
18966	3
18973	3
18976	5
18986	3
18993	5
19047	5
19054	5
19062	4
19086	4
19105	4
19119	5
19134	3
19156	5
19172	3
19186	5
19192	5
19197	5
19220	4
19252	4
19286	3
19292	5
19317	4
19343	3
19393	3
19402	3
19457	5
19469	3
19500	3
19523	3
19527	5
19548	4
19556	4
19573	4
19579	3
19589	3
19598	5
19607	4
19628	5
19643	5
19653	4
19690	3
19696	3
19707	2
19724	3
19737	5
19742	3
19755	3
19777	3
19782	3
19798	3
19838	5
19848	5
19863	3
19876	3
19889	3
19894	3
19920	3
19922	5
19942	5
19948	5
19954	5
19992	5
20014	5
20028	5
20053	5
20079	5
20111	4
20115	4
20123	5
20136	5
20150	3
20166	5
20177	3
20183	5
20261	5
20269	4
20278	5
20321	5
20333	3
20348	3
20363	3
20375	5
20390	3
20397	4
20406	3
20411	3
20416	3
20421	3
20444	3
20469	5
20538	5
20552	3
20565	3
20574	4
20583	3
20588	3
20601	5
20621	5
20626	3
20647	5
20667	5
20685	5
20696	5
20701	5
20704	5
20738	5
20754	3
20829	5
20849	5
20861	5
20872	5
20883	3
20898	3
20920	5
20966	3
21007	3
21022	3
21055	3
21064	3
21089	5
21108	5
21122	3
21130	3
21142	5
21170	3
21177	4
21223	3
21266	3
21275	3
21295	5
21303	5
21334	3
21338	5
21355	5
21378	5
21390	5
21399	5
21439	5
21471	5
21485	5
21502	5
21510	1
21543	3
21546	3
21553	5
21578	3
21593	5
21617	3
21631	3
21642	3
21647	3
21658	3
21663	3
21677	5
21683	3
21687	5
21726	5
21736	2
21752	3
21758	3
21783	5
21793	3
21798	3
21803	5
21810	3
21815	5
21839	5
21878	2
21880	5
21892	2
21898	3
21945	4
21949	3
21956	3
21961	3
21984	5
21999	4
22004	4
22049	3
22051	6
22052	6
22072	3
22104	5
22114	5
22120	5
22138	3
22150	3
22165	5
22170	5
22178	3
22183	5
22204	5
22209	4
22213	5
22236	3
22246	5
22255	3
22260	3
22265	5
22269	5
22273	4
22277	3
22298	5
22308	5
22326	3
22333	3
22352	5
22376	5
22390	3
22400	3
22405	3
22410	3
22415	4
22428	3
22447	3
22467	5
22496	5
22504	5
22550	3
22554	3
22559	3
22592	5
22670	5
22676	5
22712	5
22730	5
22773	3
22780	5
22787	5
22792	5
22807	3
22812	3
22861	3
22876	3
22894	3
22953	4
22967	5
22970	3
22985	2
23015	5
23034	5
23050	5
23064	5
23071	4
23091	5
23119	5
23132	5
23164	4
23179	5
23184	2
23200	4
23210	3
23220	4
23239	4
23263	3
23264	5
23281	5
23300	3
23318	5
23331	4
23345	2
23364	2
23367	5
23373	4
23392	2
23399	2
23402	5
23410	5
23454	5
23464	5
23488	5
23508	5
23519	5
23527	5
23541	5
23558	5
23565	5
23586	5
23593	5
23601	4
23615	5
23621	4
23639	5
23641	5
23666	4
23679	4
23699	5
23711	5
23723	4
23732	5
23754	5
23767	5
23775	4
23799	2
23817	2
23818	5
23823	3
23830	4
23853	5
23871	5
23879	5
23896	5
23915	3
23920	5
23934	5
23948	5
23960	5
23972	4
23988	2
24006	5
24007	5
24028	4
24033	4
24056	5
24071	5
24095	3
24116	5
24120	4
24138	5
24154	5
24172	5
24206	4
24217	2
24219	2
24249	5
24261	4
24277	5
24287	5
24330	3
24333	3
24339	5
24341	5
24359	3
24363	5
24411	4
24434	3
24460	5
24463	5
24467	5
24473	5
24483	3
24500	5
24504	4
24524	5
24529	5
24548	4
24576	3
24589	4
24593	4
24605	5
24622	5
24658	4
24704	4
24730	5
24734	4
24742	3
24764	5
24775	3
24786	3
24798	3
24829	5
24913	3
24916	4
24926	5
24938	5
24970	5
24983	5
24997	5
25009	5
25024	5
25031	5
25034	4
25047	5
25049	5
25051	3
25077	5
25083	3
25101	5
25104	3
25117	5
25129	5
25132	4
25152	5
25156	5
25167	5
25169	3
25186	5
25195	5
25200	3
25209	5
25278	2
25299	5
25304	4
25328	4
25333	5
25361	3
25380	3
25391	5
25440	5
25443	3
25456	5
25470	5
25494	5
25499	5
25532	5
25549	5
25560	5
25582	3
25584	3
25586	3
25596	3
25619	4
25632	5
25635	4
25653	5
25657	5
25661	4
25687	5
25695	3
25698	3
25703	3
25705	5
25725	5
25738	3
25742	4
25768	3
25786	4
25804	5
25809	3
25817	5
25828	5
25833	5
25858	4
25875	4
25888	5
25894	3
25901	5
25906	5
25911	5
25929	4
25969	5
25986	5
25997	3
25999	5
26031	5
26061	5
26092	5
26120	5
26149	5
26177	5
26193	5
26242	5
26272	3
26274	3
26279	5
26303	4
26323	3
26325	3
26332	5
26336	5
26341	3
26344	5
26355	5
26379	5
26385	5
26432	3
26446	5
26463	3
26492	5
26505	2
26511	5
26530	2
26541	5
26550	3
26556	3
26574	3
26580	5
26592	5
26610	5
26621	5
26632	5
26649	3
26671	5
26675	5
26686	3
26709	2
26730	4
26736	3
26739	3
26784	5
26804	3
26810	5
26813	3
26824	3
26830	3
26837	5
26840	3
26853	5
26855	3
26877	5
26882	3
26909	5
26911	5
26918	3
26923	3
26944	5
26950	3
26960	5
26964	4
26977	3
26986	5
26993	5
27023	3
27045	5
27050	3
27064	5
27074	3
27086	5
27097	5
27125	5
27152	3
27179	4
27182	5
27188	3
27208	5
27229	3
27234	3
27247	4
27252	3
27255	5
27265	4
27319	3
27332	4
27362	5
27405	5
27409	5
27416	1
27420	5
27432	4
27440	5
27457	5
27467	4
27468	3
27470	3
27477	5
27482	5
27549	3
27554	3
27571	3
27593	5
27628	3
27673	3
27676	3
27703	5
27752	4
27770	3
27803	3
27835	5
27856	5
27879	5
27944	5
27958	5
27970	5
27987	5
27998	5
28024	3
28048	3
28063	3
28069	5
28075	5
28086	3
28091	3
28096	3
28108	5
28112	5
28125	5
28147	3
28158	3
28169	5
28178	5
28194	5
28214	4
28239	4
28272	5
28304	5
28307	5
28315	3
28343	3
28368	3
28391	5
28394	5
28401	5
28406	5
28422	5
28433	5
28463	1
28466	5
28500	3
28509	5
28512	5
28528	3
28587	3
28592	5
28597	5
28611	5
28635	3
28640	3
28681	5
28688	3
28723	5
28735	5
28775	5
28787	5
28817	5
28827	5
28846	3
28871	3
28875	3
28882	3
28900	3
28918	5
28931	3
28940	3
28941	3
28948	5
28957	3
28966	3
28972	5
29013	4
29024	3
29035	5
29042	5
29055	5
29062	5
29084	3
29101	4
29106	4
29115	5
29124	3
29134	5
29146	3
29177	3
29205	3
29222	4
29239	4
29244	4
29254	3
29256	3
29272	5
29297	3
29306	3
29312	5
29335	3
29340	3
29367	5
29374	3
29380	3
29416	3
29427	3
29431	5
29434	5
29452	3
29461	5
29470	3
29474	5
29488	3
29504	5
29524	3
29541	5
29549	5
29555	5
29559	5
29580	5
29590	5
29605	3
29608	3
29622	3
29633	3
29642	3
29668	4
29686	3
29696	3
29705	5
29714	3
29722	3
29737	3
29749	5
29761	5
29781	5
29803	5
29823	3
29833	5
29841	5
29852	5
29859	5
29870	5
29882	5
29910	5
29914	5
29942	4
29965	3
29972	5
29974	4
29993	5
30023	5
30029	5
30080	3
30106	5
30212	5
30235	3
30247	5
30253	3
30255	3
30266	3
30270	5
30272	5
30299	5
30308	5
30323	5
30338	5
30341	3
30345	3
30352	3
30359	5
30364	5
30378	5
30396	5
30430	3
30437	5
30439	3
30453	3
30456	3
30477	3
30498	3
30503	3
30520	3
30535	5
30554	3
30560	3
30571	3
30573	3
30588	5
30592	5
30609	5
30617	5
30653	5
30657	5
30662	5
30677	3
30684	5
30722	3
30734	3
30816	3
30830	5
30842	5
30850	5
30878	5
30886	5
30896	3
30909	3
30921	5
30925	3
30954	5
31019	3
31022	3
31032	3
31036	3
31040	3
31047	3
31065	3
31085	3
31092	3
31096	3
31098	3
31121	5
31138	3
31205	5
31218	5
31221	3
31232	5
31236	4
31250	5
31257	5
31261	3
31276	3
31298	3
31316	3
31327	3
31356	3
31364	3
31366	3
31372	5
31424	3
31450	3
31468	3
31473	3
31477	3
31501	3
31504	3
31528	3
31546	3
31570	3
31595	3
31606	3
31625	5
31630	5
31643	5
31651	3
31661	3
31680	5
31723	5
31728	3
31745	4
31756	4
31761	4
31776	3
31789	4
31806	5
31809	4
31827	3
31831	3
31834	3
31838	5
31854	3
31861	3
31864	5
31891	5
31908	4
31912	3
31916	3
31919	3
31931	4
31938	3
31951	4
31954	3
31968	3
32002	4
32012	4
32020	5
32057	3
32075	5
32099	5
32110	5
32120	4
32129	5
32148	5
32159	5
32164	5
32168	3
32175	5
32183	5
32198	5
32204	3
32217	5
32269	3
32279	5
32299	2
32311	5
32330	4
32346	4
32376	5
32401	4
32405	4
32416	4
32433	5
32448	3
32459	4
32464	5
32475	4
32483	4
32495	3
32498	3
32509	3
32513	3
32516	5
32520	3
32530	3
32535	5
32544	5
32552	5
32576	5
32585	4
32593	3
32617	5
32622	5
32633	3
32638	4
32648	5
32659	5
32683	4
32700	5
32713	3
32720	5
32737	5
32764	5
32776	3
32804	6
32807	6
32811	5
32839	3
32848	5
32880	3
32889	5
32902	5
32906	5
32921	3
32930	5
32960	3
32968	3
32976	3
32982	5
32994	5
33025	5
33030	3
33051	3
33062	3
33066	3
33072	3
33078	4
33097	3
33121	4
33151	3
33154	5
33172	3
33180	4
33222	3
33229	3
33237	3
33246	5
33252	4
33275	3
33279	3
33317	4
33337	5
33347	5
33365	5
33378	3
33397	4
33438	4
33449	3
33471	5
33489	5
33506	3
33578	3
33677	5
33913	2
34056	4
34059	3
34123	5
34148	5
34174	5
34187	4
34210	5
34219	5
34229	5
34239	3
34256	4
34268	3
34271	4
34284	4
34323	5
34331	4
34339	4
34362	3
34369	5
34386	5
34396	2
34404	2
34410	4
34446	5
34461	3
34468	5
34480	3
34489	5
34491	4
34497	5
34500	5
34510	3
34514	5
34522	2
34540	5
34545	5
34583	5
34588	5
34605	3
34614	5
34632	3
34640	2
34645	5
34687	3
34690	5
34706	5
34715	4
34800	3
34804	3
34814	5
34823	3
34842	5
34843	3
34852	4
34861	2
34881	5
34888	4
34898	3
34901	5
34919	3
34925	3
34937	3
34971	2
34985	5
34996	3
35017	4
35045	5
35054	4
35064	5
35076	5
35087	5
35099	5
35117	5
35142	5
35167	3
35169	5
35171	5
35194	3
35200	2
35208	5
35217	5
35236	2
35250	4
35273	2
35300	5
35358	3
35368	3
35395	3
35400	5
35423	5
35441	5
35466	5
35470	5
35491	5
35511	3
35520	5
35532	3
35536	4
35556	3
35594	2
35602	5
35626	4
35655	3
35703	3
35804	3
35828	5
35850	3
35888	5
35897	3
35910	3
35921	5
35938	3
35942	5
35950	3
35960	3
35970	5
36004	5
36025	5
36056	5
36074	3
36077	5
36097	5
36100	1
36134	3
36141	3
36156	5
36166	3
36185	3
36190	5
36195	4
36222	4
36265	5
36276	5
36298	5
36332	5
36354	3
36390	5
36400	3
36403	5
36411	3
36424	4
36435	3
36449	5
36451	3
36462	5
36473	5
36487	3
36509	4
36527	5
36567	5
36577	4
36602	5
36660	5
36663	3
36668	5
36674	3
36694	5
36698	5
36707	3
36714	5
36724	4
36730	3
36759	5
36777	5
36792	5
36798	5
36810	5
36822	5
36880	5
36891	5
36904	5
36918	3
36923	5
36956	2
36985	3
37016	3
37047	3
37060	3
37073	3
37109	5
37121	2
37133	3
37152	3
37180	5
37269	4
37312	5
37322	3
37330	3
37338	3
37340	3
37392	5
37401	3
37455	4
37475	5
37506	3
37512	5
37541	3
37585	5
37590	5
37669	5
37690	3
37700	3
37705	3
37749	5
37753	4
37758	3
37769	5
37774	3
37778	5
37791	5
37796	3
37802	5
37855	3
37859	3
37862	5
37880	3
37884	5
37892	4
37914	5
37940	3
37944	3
37947	5
37965	3
37983	3
37991	3
38007	3
38013	5
38020	5
38027	5
38067	5
38093	5
38169	5
38233	5
38255	4
38266	3
38295	5
38320	5
38324	4
38343	4
38351	5
38399	5
38429	5
38436	3
38453	5
38463	3
38475	3
38482	5
38549	5
38559	5
38629	3
38688	3
38711	3
38722	5
38789	5
38793	5
38804	3
38834	4
38866	3
38945	3
38952	3
38974	3
38980	3
38990	3
39020	5
39109	3
39165	3
39213	5
39236	3
39243	3
39316	3
39321	5
39364	3
39382	3
39401	3
39447	5
39459	3
39460	5
39473	5
39480	3
39492	3
39522	5
39558	3
39580	3
39584	3
39589	3
39592	3
39621	3
39637	5
39661	5
39681	5
39709	5
39725	3
39747	5
39757	3
39776	3
39785	5
39797	5
39849	5
39896	5
39917	4
39941	5
39963	5
39980	3
40127	3
40161	3
40230	3
40320	5
40336	3
40344	5
40351	5
40397	3
40412	3
40417	3
40456	3
40483	4
40549	3
40576	5
40595	3
40622	3
40626	3
40646	3
40651	3
40675	3
40679	3
40695	4
40729	5
40789	3
40833	5
40840	5
40902	3
40926	3
40935	3
40976	3
40981	3
40988	3
41002	5
41014	5
41029	3
41038	5
41082	3
41115	3
41149	4
41158	3
41231	5
41245	3
41248	3
41284	3
41295	5
41310	4
41337	3
41359	5
41368	3
41371	3
41373	4
41381	5
41411	3
41438	4
41447	3
41458	3
41481	3
41490	3
41520	3
41589	5
41598	5
41625	5
41642	3
41645	3
41652	4
41657	3
41678	4
41679	5
41713	5
41726	3
41732	3
41751	3
41762	3
41772	3
41780	4
41784	3
41807	5
41864	4
41876	5
41892	4
41900	5
41906	5
41933	3
41941	4
41964	5
42107	3
42141	3
42156	3
42170	4
42178	3
42199	5
42221	5
42225	5
42231	5
42240	3
42253	5
42266	3
42286	3
42299	3
42305	3
42336	5
42358	5
42366	3
42391	3
42459	3
42481	3
42504	5
42509	5
42511	5
42545	3
42554	3
42581	4
42591	5
42667	5
42681	3
42696	5
42754	3
42758	3
42779	3
42784	3
42793	5
42807	5
42817	5
42833	5
42885	5
42912	3
42916	4
42923	5
42933	3
42986	3
43014	5
43068	3
43091	4
43098	3
43110	5
43159	4
43164	4
43190	3
43195	3
43203	5
43218	5
43226	4
43234	4
43246	5
43262	4
43278	4
43282	4
43300	4
43318	3
43324	3
43354	3
43370	5
43437	4
43451	4
43469	4
43498	5
43526	5
43534	4
43550	4
43597	4
43608	4
43635	4
43647	4
43656	3
43660	5
43663	3
43692	4
43696	5
43715	4
43730	3
43736	4
43741	4
43746	3
43754	5
43766	3
43773	5
43781	4
43792	5
43802	4
43822	5
43831	5
43834	5
43849	5
43857	3
43948	5
43980	3
44012	3
44040	3
44095	2
44108	3
44113	3
44163	3
44247	5
44267	3
44273	5
44278	5
44332	3
44348	3
44369	5
44411	3
44415	5
44443	3
44481	5
44496	5
44509	3
44563	5
